dpt_promotion_id,promotion_code,promotion_name,transaction_promo_cashback_amount
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
48dc720266358e4ef9aa83a8bd747bc6119b18a7f87141ca5aac236912fdee2b,,,750000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
4b90ab1eb4bc4f5315c290566c5af22dc63ca6220ed969b7ad1ed761d4daf1a4,PPRMARI2,MERIAH-2,375000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
5d3e45d5b4c07e500c01f4cc67e001a1e932c44ff00995623b045a5cd06eb0b5,PAPERCARDWELCOME,PAPERCARD Welcome Promo,48465.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
a37f3a2697886e913feeacd732873a757bd97009f8bf89004778d025ab1c59ec,,,14150.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,16440.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
0637b376c44d6c27b5f716b819fe330812b7727e37abec4251edc4ca89f64358,PPRFEBL1,Feb-bastic 1,147000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
a37f3a2697886e913feeacd732873a757bd97009f8bf89004778d025ab1c59ec,,,50000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
8526bd4c62d888dd381656707925a20f464b6c87ca1512aa4e715a2621f91f63,PPRDAN23,[Paper Danamon Cashback] Januari-Maret 2023,50000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
b9c5744f4fec8ccfd677a36a38081a050b122c071ae06bb00a072c2e23d34b39,VISAPPRSCCO,VISAPAPER SCN Corporate,525000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
0637b376c44d6c27b5f716b819fe330812b7727e37abec4251edc4ca89f64358,PPRFEBL1,Feb-bastic 1,1000000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
492c51e6c6a4392b2758d93961bee0a778b42151644ebc4581847935d4a56119,VISAPPRNC,PAPERVISA - Non Corporate,18259.559999999998
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,72900.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
81623023203d6d68dfef52b7592c31f265953e4fa42b61ab868cdfc9464932d8,PPRNOVN1,Promo Loyalty November 1,225000.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,106755.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,21875.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
645ac6c47a4d2560dd5ed4e6e62d7dd018ef0cc2e85653134059aeda89e25429,,,18192.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
dbf4cdf319c95159933a795a0527b0551f1247af933e31c63b5b55e17976ea91,PPRBLIBLIANIV23,Promo Blibli Anniversary,150000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,245000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
1d2c4c2a68c742e1570f98de76fe8a253b65b2b8e99fd168446029c725515b65,,,30767.100000000002
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
1aeb4f8e2bcd20d40daaf7579a53477e4547aee7741055ba02912ad1bbd1dec7,PPRTKP,PPRTKP Cashback Tokopedia CC,98218.12
,,,0.0
30d63dbcd536c2d5f020f5f630b78445b8e07efc10bdb744ade8f855e2012982,PPRTKP1023,PPRTKP1023 Cashback Tokopedia CC,49200.0
,,,0.0
a37f3a2697886e913feeacd732873a757bd97009f8bf89004778d025ab1c59ec,,,20352.538
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
dbf4cdf319c95159933a795a0527b0551f1247af933e31c63b5b55e17976ea91,PPRBLIBLIANIV23,Promo Blibli Anniversary,50000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,35481.25
bf7b6125bd4d5bd39a5f1d90a49fb0224dc56f4ed7bce4513c666570f34d58da,,,2550.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
92eb0e2ec24e64a91e40062bfdc2636e3452641f577c93a63e66ffd845afc445,PPRFEBC2,Feb-bastic 2,750015.3195
,,,0.0
,,,0.0
0062dc821e7047c8350ef33e321c0c4d8d0f67b970b4285a3ee0560c8977b178,PPRMAYI1,Promo Loyalty Mei 1,200000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,19223.5
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
0062dc821e7047c8350ef33e321c0c4d8d0f67b970b4285a3ee0560c8977b178,PPRMAYI1,Promo Loyalty Mei 1,200000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
81623023203d6d68dfef52b7592c31f265953e4fa42b61ab868cdfc9464932d8,PPRNOVN1,Promo Loyalty November 1,147750.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
b92d45bb90f211e9c80eda0ae701c69242c9858724d7d5c35e83ed2160762965,,,24000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
7f81cfea6d98654a3b013dea4ca098c841279d5747b8c5b28d9dc0ec31aa7ae9,PPRJUNF2,Promo Loyalty Juni 2,312500.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
30d63dbcd536c2d5f020f5f630b78445b8e07efc10bdb744ade8f855e2012982,PPRTKP1023,PPRTKP1023 Cashback Tokopedia CC,74000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,,,30000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
ab2f873a8a00fa2540d4096b8f0d622306662fb708c268a79641f7994de2ef72,PPRJUNV1,Promo Loyalty Juni 1,75302.715
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
35f36305f75d6878d2faef1d65872b3110d2cc67308839088d56575589bdc4cf,VISAPPRSCNC,VISAPAPER Supply-Chain Non Corporate,87500.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
657348cf65794dac63887d289733c45a553049b766407401d319773d06f2b987,,,204000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
a37f3a2697886e913feeacd732873a757bd97009f8bf89004778d025ab1c59ec,,,295710.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
2ac3c19644378cc9a5c3161b70f76dbe8225a808be9f8295c575f895a3b5a92b,VISAPPRSCNC9,VISAPAPER Supply-Chain Non Corporate,250000.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
81aceb1882fdedde3ce44f9a5aed7578493264c7d00b864a17c0bb3d18ee54fe,PPRJULV1,Promo Loyalty Juli,4055.9
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
,,,0.0
